E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\0\0_0.wav, 男, 33, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_84.wav, 男, 59, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_85.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_86.wav, 男, 46, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_87.wav, 男, 49, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_88.wav, 男, 56, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_89.wav, 男, 56, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_9.wav, 男, 59, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_90.wav, 男, 55, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_91.wav, 男, 48, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_92.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_93.wav, 男, 46, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_94.wav, 男, 52, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_95.wav, 男, 49, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_96.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_97.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_98.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\2\多人有声剧《斗破苍穹》完整版 p04 16-20_2_99.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_0.wav, 女, 33, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_1.wav, 女, 34, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_10.wav, 儿童, 22, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_11.wav, 女, 28, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_12.wav, 女, 27, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_13.wav, 女, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_14.wav, 女, 24, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_15.wav, 女, 27, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_16.wav, 女, 36, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_17.wav, 女, 54, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_18.wav, 女, 28, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_19.wav, 女, 27, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_2.wav, 女, 42, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_20.wav, 女, 26, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_21.wav, 女, 18, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_22.wav, 女, 26, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_3.wav, 女, 44, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_4.wav, 女, 39, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_5.wav, 女, 28, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_6.wav, 女, 32, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_7.wav, 女, 27, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_8.wav, 女, 37, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\3\多人有声剧《斗破苍穹》完整版 p04 16-20_3_9.wav, 女, 24, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\4\多人有声剧《斗破苍穹》完整版 p04 16-20_4_0.wav, 男, 41, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\4\多人有声剧《斗破苍穹》完整版 p04 16-20_4_1.wav, 男, 35, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\4\多人有声剧《斗破苍穹》完整版 p04 16-20_4_2.wav, 男, 31, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\5\多人有声剧《斗破苍穹》完整版 p04 16-20_5_0.wav, 男, 68, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\5\多人有声剧《斗破苍穹》完整版 p04 16-20_5_1.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\5\多人有声剧《斗破苍穹》完整版 p04 16-20_5_2.wav, 男, 68, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\5\多人有声剧《斗破苍穹》完整版 p04 16-20_5_3.wav, 男, 61, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\5\多人有声剧《斗破苍穹》完整版 p04 16-20_5_4.wav, 男, 62, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\5\多人有声剧《斗破苍穹》完整版 p04 16-20_5_5.wav, 男, 58, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\5\多人有声剧《斗破苍穹》完整版 p04 16-20_5_6.wav, 男, 69, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\6\多人有声剧《斗破苍穹》完整版 p04 16-20_6_0.wav, 男, 64, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\6\多人有声剧《斗破苍穹》完整版 p04 16-20_6_1.wav, 男, 62, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_0.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_1.wav, 男, 49, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_10.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_11.wav, 男, 63, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_12.wav, 男, 55, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_13.wav, 男, 48, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_14.wav, 男, 44, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_15.wav, 男, 40, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_16.wav, 男, 39, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_17.wav, 男, 44, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_18.wav, 男, 41, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_19.wav, 男, 45, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_2.wav, 女, 60, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_20.wav, 男, 46, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_21.wav, 男, 55, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_22.wav, 男, 38, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_23.wav, 男, 30, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_24.wav, 男, 40, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_25.wav, 男, 33, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_26.wav, 男, 27, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_27.wav, 男, 50, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_28.wav, 男, 50, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_29.wav, 男, 47, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_3.wav, 男, 54, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_30.wav, 男, 39, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_31.wav, 男, 27, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_32.wav, 男, 38, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_4.wav, 男, 38, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_5.wav, 男, 28, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_6.wav, 男, 50, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_7.wav, 男, 41, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_8.wav, 男, 53, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\7\多人有声剧《斗破苍穹》完整版 p04 16-20_7_9.wav, 男, 52, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_0.wav, 男, 65, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_1.wav, 男, 62, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_10.wav, 男, 63, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_11.wav, 男, 60, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_12.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_13.wav, 男, 59, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_14.wav, 男, 65, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_15.wav, 男, 45, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_2.wav, 男, 65, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_3.wav, 男, 51, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_4.wav, 男, 59, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_5.wav, 男, 61, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_6.wav, 男, 68, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_7.wav, 男, 65, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_8.wav, 男, 62, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p04 16-20\8\多人有声剧《斗破苍穹》完整版 p04 16-20_8_9.wav, 男, 64, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p05 21-25\1\多人有声剧《斗破苍穹》完整版 p05 21-25_1_0.wav, 女, 33, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p05 21-25\1\多人有声剧《斗破苍穹》完整版 p05 21-25_1_1.wav, 女, 36, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p05 21-25\1\多人有声剧《斗破苍穹》完整版 p05 21-25_1_10.wav, 女, 28, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p05 21-25\1\多人有声剧《斗破苍穹》完整版 p05 21-25_1_11.wav, 女, 28, 难过
